filename,label,title,creator,license,license_url,source_url,original_url,original_width,original_height,output_width,output_height,sha256
marmot/marmot_049.jpg,marmot,"File:Казахстан, Алматы, Иле-Алатауский нацпарк, серый сурок на Лунной поляне (1).jpg",ElenaLitera,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:%D0%9A%D0%B0%D0%B7%D0%B0%D1%85%D1%81%D1%82%D0%B0%D0%BD,_%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B,_%D0%98%D0%BB%D0%B5-%D0%90%D0%BB%D0%B0%D1%82%D0%B0%D1%83%D1%81%D0%BA%D0%B8%D0%B9_%D0%BD%D0%B0%D1%86%D0%BF%D0%B0%D1%80%D0%BA,_%D1%81%D0%B5%D1%80%D1%8B%D0%B9_%D1%81%D1%83%D1%80%D0%BE%D0%BA_%D0%BD%D0%B0_%D0%9B%D1%83%D0%BD%D0%BD%D0%BE%D0%B9_%D0%BF%D0%BE%D0%BB%D1%8F%D0%BD%D0%B5_(1).jpg",https://upload.wikimedia.org/wikipedia/commons/4/4b/%D0%9A%D0%B0%D0%B7%D0%B0%D1%85%D1%81%D1%82%D0%B0%D0%BD%2C_%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B%2C_%D0%98%D0%BB%D0%B5-%D0%90%D0%BB%D0%B0%D1%82%D0%B0%D1%83%D1%81%D0%BA%D0%B8%D0%B9_%D0%BD%D0%B0%D1%86%D0%BF%D0%B0%D1%80%D0%BA%2C_%D1%81%D0%B5%D1%80%D1%8B%D0%B9_%D1%81%D1%83%D1%80%D0%BE%D0%BA_%D0%BD%D0%B0_%D0%9B%D1%83%D0%BD%D0%BD%D0%BE%D0%B9_%D0%BF%D0%BE%D0%BB%D1%8F%D0%BD%D0%B5_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3059,2039,224,224,68b2ce2be71a3c9615037d5344708e7c4d262b2bc148a6d64ccb1dd5a71f9b05
marmot/marmot_050.jpg,marmot,File:Rocky hills in Ugom Chatkal State National Natural Park View 18.jpg,Humoyun Mehridinov,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Rocky_hills_in_Ugom_Chatkal_State_National_Natural_Park_View_18.jpg,https://upload.wikimedia.org/wikipedia/commons/9/95/Rocky_hills_in_Ugom_Chatkal_State_National_Natural_Park_View_18.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,6000,4000,224,224,344793b3549eed493544ac955c71e56dd448202ec32c86577aaf61a9e00a2251
beaver/beaver_001.jpg,beaver,File:Beaver (29916261218).jpg,"Becky Matsubara from El Sobrante, California",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Beaver_(29916261218).jpg,https://upload.wikimedia.org/wikipedia/commons/1/13/Beaver_%2829916261218%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4160,2773,224,224,80ad6b2ef716f959b7160d5fffc8b7f338349f4de4779b7bb103819093ee7f89
beaver/beaver_002.jpg,beaver,File:Angry Beaver (Castor canadensis) (5619253862).jpg,Benjamin Smith from United States,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Angry_Beaver_(Castor_canadensis)_(5619253862).jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/Angry_Beaver_%28Castor_canadensis%29_%285619253862%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2523,1682,224,224,428b312eb383b1a019d9b5526a5a3ee433f5dea1055594b30927146ec345ec1d
beaver/beaver_003.jpg,beaver,File:Beaver 2018-04-30 10-05-58 (40008280730).jpg,"Boris Kasimov from Toronto, Canada",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Beaver_2018-04-30_10-05-58_(40008280730).jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/Beaver_2018-04-30_10-05-58_%2840008280730%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4032,2268,224,224,c701ab74cac2fe116b6d1cc0b5c84e64a8c4c8f2733e86d4bf0f0aabdbf1501b
beaver/beaver_004.jpg,beaver,File:Beaver in the Buttercups.jpg,Charlie Marshall,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Beaver_in_the_Buttercups.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Beaver_in_the_Buttercups.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4472,3073,224,224,8a8f3951757219be6f2090b8aa5b10ec4cc0b15b7a163071c5ab869c43a1866a
beaver/beaver_005.jpg,beaver,"File:2012, Winnemucca Nevada, A Humboldt River Beaver - panoramio.jpg",Chris English,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:2012,_Winnemucca_Nevada,_A_Humboldt_River_Beaver_-_panoramio.jpg",https://upload.wikimedia.org/wikipedia/commons/9/9f/2012%2C_Winnemucca_Nevada%2C_A_Humboldt_River_Beaver_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4320,2880,224,224,2a51c2303308b797e5d5a45a314ecc4fb50be039f9b3d70eca90089ddbcd3be6
beaver/beaver_006.jpg,beaver,File:Beaver - DPLA - a3a956e1ab34c84fb2802c5ba5c3502f.jpg,Department of the Interior. U.S. Fish and Wildlife Service. National Conservation Training Center. 10/1997-8888,Public domain,,https://commons.wikimedia.org/wiki/File:Beaver_-_DPLA_-_a3a956e1ab34c84fb2802c5ba5c3502f.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Beaver_-_DPLA_-_a3a956e1ab34c84fb2802c5ba5c3502f.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2063,1373,224,224,90b537a128c17c50a9eb56c63e696d285128233e46c546f2f816835fef488418
beaver/beaver_007.jpg,beaver,File:An old beaver at Burnaby Lake.JPG,Flying Penguin at English Wikipedia,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:An_old_beaver_at_Burnaby_Lake.JPG,https://upload.wikimedia.org/wikipedia/commons/a/a7/An_old_beaver_at_Burnaby_Lake.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,800,567,224,224,5e8a3eb9639f0371564be8f7e3e794f8a14efd55d3a7b54d49a4901d6e47ba3f
beaver/beaver_008.jpg,beaver,File:Beaver (43212162594).jpg,GlacierNPS,Public domain,,https://commons.wikimedia.org/wiki/File:Beaver_(43212162594).jpg,https://upload.wikimedia.org/wikipedia/commons/9/93/Beaver_%2843212162594%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4480,2987,224,224,a2b7f822db6a641cd6346a0271c5a69943a081189f7dd29019c3076f5930e224
beaver/beaver_009.jpg,beaver,File:Beaver (48876665228).jpg,GrandTetonNPS,Public domain,,https://commons.wikimedia.org/wiki/File:Beaver_(48876665228).jpg,https://upload.wikimedia.org/wikipedia/commons/d/db/Beaver_%2848876665228%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7952,5304,224,224,82ac3a35a5b334d2256c6541484a558f29266125e1f775ece50c2d22437517a2
beaver/beaver_010.jpg,beaver,File:Beaver - Flickr - GregTheBusker (1).jpg,"Greg Schechter from San Francisco, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Beaver_-_Flickr_-_GregTheBusker_(1).jpg,https://upload.wikimedia.org/wikipedia/commons/e/ec/Beaver_-_Flickr_-_GregTheBusker_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2873,1799,224,224,8072db6865da708161394f72707808d76e8ae9012e20d77ab947e6e6c5d48b16
beaver/beaver_011.jpg,beaver,File:Beaver (20378991212).jpg,"Mike's Birds from Riverside, CA, US",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Beaver_(20378991212).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Beaver_%2820378991212%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3886,2188,224,224,43017e507e2f9a0a1a15ae6ed0ffba6d92e2eeeeb92ef3a1df6bed390882a7c2
beaver/beaver_012.jpg,beaver,"File:Beaver, kobras.jpg",Monique Mich,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Beaver,_kobras.jpg",https://upload.wikimedia.org/wikipedia/commons/d/de/Beaver%2C_kobras.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2246,2063,224,224,6ea0b85d2e533228b9a5b454e31d7d6bc9793f31116106e238e153a34994b378
beaver/beaver_013.jpg,beaver,File:A beaver in a bed of green grasses (0b6c0602-69dc-4fec-8ccb-2175b7c6bdc1).jpg,NPS Photo,Public domain,,https://commons.wikimedia.org/wiki/File:A_beaver_in_a_bed_of_green_grasses_(0b6c0602-69dc-4fec-8ccb-2175b7c6bdc1).jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/A_beaver_in_a_bed_of_green_grasses_%280b6c0602-69dc-4fec-8ccb-2175b7c6bdc1%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,1280,960,224,224,e9e0ed431b026539828615f976ec2c69c6eab6e6e428ecb142b3b5cbe55aeea9
beaver/beaver_014.jpg,beaver,File:Baby beaver on Grey Owl's shoulder Grey Owl avec un bébé castor sur son épaule (7394413198).jpg,BiblioArchives / LibraryArchives,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Baby_beaver_on_Grey_Owl%27s_shoulder_Grey_Owl_avec_un_b%C3%A9b%C3%A9_castor_sur_son_%C3%A9paule_(7394413198).jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Baby_beaver_on_Grey_Owl%27s_shoulder_Grey_Owl_avec_un_b%C3%A9b%C3%A9_castor_sur_son_%C3%A9paule_%287394413198%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,1000,1256,224,224,38668fa8bcc80b54d2283e6b2d47a7c4d9eb74e93ee3d514864c7637a76b9437
beaver/beaver_015.jpg,beaver,File:Beaver Stgt 01.jpg,Gerbil,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:Beaver_Stgt_01.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/Beaver_Stgt_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3000,4000,224,224,47c9ab2c2c861fa95442237418475f0890a617f89e219d7af60087674677c582
beaver/beaver_016.jpg,beaver,File:Beaver 3 (22074022438).jpg,"KMW2700 from Edmonton, Canada",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Beaver_3_(22074022438).jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Beaver_3_%2822074022438%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4288,3216,224,224,9addd578ffaf9fb72f6141762dd055da2fc79f2f83c8e3b03a281dcf7a813a29
beaver/beaver_017.jpg,beaver,File:Alberta Beaver.jpg,Kissmykumbaya,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Alberta_Beaver.jpg,https://upload.wikimedia.org/wikipedia/commons/1/10/Alberta_Beaver.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3450,2848,224,224,5fdc5849ae80693a47b753c101e7212a911093fbaf349a563bf96ab95d5f07d2
beaver/beaver_018.jpg,beaver,File:BeaverSwimming.JPG,ML5 at English Wikipedia,Public domain,,https://commons.wikimedia.org/wiki/File:BeaverSwimming.JPG,https://upload.wikimedia.org/wikipedia/commons/8/8c/BeaverSwimming.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2560,1920,224,224,8f2f2cdcbcfbb2459e212c4621c6b8e7d16c70fddf6deced20b924915dbd2c8b
beaver/beaver_019.jpg,beaver,File:AmericanBeaver.JPG,Not specified in metadata,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:AmericanBeaver.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4c/AmericanBeaver.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2288,1712,224,224,7929ff216deaccd05f9822971f525c8ddb09190af3ca5116cf6c9826adf76fbb
beaver/beaver_020.jpg,beaver,File:Beaver pho34.jpg,Per Harald Olsen,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:Beaver_pho34.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Beaver_pho34.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,711,554,224,224,209146574ae9d42485f65fb33e08261bda8896219c01c520c272bd77832a200d
beaver/beaver_021.jpg,beaver,File:American Beaver.jpg,"Steve from Washington, DC, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:American_Beaver.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/American_Beaver.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,714,715,224,224,ce25928f48d7e8418dcdbff5937e62b9861ccfd1a0913e2e4f9f8673110f49ff
beaver/beaver_022.jpg,beaver,File:Beaver (5062232175).jpg,Superior National Forest,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Beaver_(5062232175).jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Beaver_%285062232175%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2288,1712,224,224,4c6276b4705d6a8a7ab4640ed446e55df812fadcc7da0092dd900c5c3c1a3912
beaver/beaver_023.jpg,beaver,File:Beaver 2.jpg,Tom Smylie,Public domain,,https://commons.wikimedia.org/wiki/File:Beaver_2.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d4/Beaver_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,800,538,224,224,d9b1ddad91884b2fab5e7767b3c03dcabdc3ae4c240605e6a1b37ea6a99ea5e4
beaver/beaver_024.jpg,beaver,File:Beaver - Apache-Sitgreaves National Forest - December 2017 01.jpg,US Forest Service,Public domain,,https://commons.wikimedia.org/wiki/File:Beaver_-_Apache-Sitgreaves_National_Forest_-_December_2017_01.jpg,https://upload.wikimedia.org/wikipedia/commons/1/12/Beaver_-_Apache-Sitgreaves_National_Forest_-_December_2017_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,1200,900,224,224,8a125cdf79833149ea511552b55842d879fdd71a3d0af7498bcea26c6f97a271
beaver/beaver_025.jpg,beaver,File:Bever - Nationaal Park Drentsche Aa.jpg,Andre Brasse,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,https://commons.wikimedia.org/wiki/File:Bever_-_Nationaal_Park_Drentsche_Aa.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Bever_-_Nationaal_Park_Drentsche_Aa.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,800,533,224,224,6d809d583624e0d4440f635679a41b95e7fdefe14a30316820280a6d03d837ae
beaver/beaver_026.jpg,beaver,File:Biber (Castor fiber) in der Lobau in Wien - panoramio.jpg,Martina Lion,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Biber_(Castor_fiber)_in_der_Lobau_in_Wien_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Biber_%28Castor_fiber%29_in_der_Lobau_in_Wien_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2985,1990,224,224,61c6880a2f50ae7046d3fd40dabc942cbcce0292bd2c30a0b98e538cdb2eacc8
beaver/beaver_027.jpg,beaver,File:Bóbr (Castor fiber) w stawie bieńczyckim - panoramio.jpg,R.Mendakiewicz,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:B%C3%B3br_(Castor_fiber)_w_stawie_bie%C5%84czyckim_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2a/B%C3%B3br_%28Castor_fiber%29_w_stawie_bie%C5%84czyckim_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,1600,1200,224,224,dd1b2e0fbb34536682532f65be8fa8e1ffbf6e4d3f6aeb6a00dedd5f7f5d68de
beaver/beaver_028.jpg,beaver,File:Braunau am Inn — Auenpark (juveniler Biber).jpg,User:Mattes,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Braunau_am_Inn_%E2%80%94_Auenpark_(juveniler_Biber).jpg,https://upload.wikimedia.org/wikipedia/commons/e/e8/Braunau_am_Inn_%E2%80%94_Auenpark_%28juveniler_Biber%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,1491,1112,224,224,54ca6d7938513f45a7c56dfe2f0b50d497a6bcdf38190448541219cd695d5269
beaver/beaver_029.jpg,beaver,File:Castor fiber 02.2025 (3).jpg,DidierFy,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Castor_fiber_02.2025_(3).jpg,https://upload.wikimedia.org/wikipedia/commons/9/99/Castor_fiber_02.2025_%283%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,8192,6144,224,224,4acf0fc9a84cc6ebcbc76dce1cee5c2aa979a8d4e0cb41eb73b6bf489b98bee4
beaver/beaver_030.jpg,beaver,File:1998-07-21 Biber-Crossing im Fundy-National-Park (1).jpg,Eduard47,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:1998-07-21_Biber-Crossing_im_Fundy-National-Park_(1).jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/1998-07-21_Biber-Crossing_im_Fundy-National-Park_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4236,2892,224,224,df58fbe75e1b6953d678d4d03a993e841160b10e61792b70f6852568fa92f052
beaver/beaver_031.jpg,beaver,File:Bóbr europejski (Castor fiber) - 01.jpg,Eryk Dominikowski,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:B%C3%B3br_europejski_(Castor_fiber)_-_01.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d7/B%C3%B3br_europejski_%28Castor_fiber%29_-_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3024,4032,224,224,723096171ff7cb39c9d1d09626d7b29a1cbec12a4f165f358cbfcedb930ee51e
beaver/beaver_032.jpg,beaver,"File:Castor fiber 01(js), Narew River, Poland.jpg",Jerzy Strzelecki,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:Castor_fiber_01(js),_Narew_River,_Poland.jpg",https://upload.wikimedia.org/wikipedia/commons/1/15/Castor_fiber_01%28js%29%2C_Narew_River%2C_Poland.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3076,2051,224,224,0f4411372a3800589c86b0eb4b54df7815d5c38ab5386628ddbc9e7818a88753
beaver/beaver_033.jpg,beaver,"File:Castor fiber09(js), Narew River (Poland).jpg",Jerzystrzelecki,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"https://commons.wikimedia.org/wiki/File:Castor_fiber09(js),_Narew_River_(Poland).jpg",https://upload.wikimedia.org/wikipedia/commons/4/4f/Castor_fiber09%28js%29%2C_Narew_River_%28Poland%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3066,2044,224,224,05d0f408a010b9c3e580360da16e0c513e01d4241257c47b32246a95775931b4
beaver/beaver_034.jpg,beaver,File:20190423-205308-2 4k.png,KimBomstad,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:20190423-205308-2_4k.png,https://upload.wikimedia.org/wikipedia/commons/f/f0/20190423-205308-2_4k.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,960,1440,224,224,36d4edb5ff1ad7a3c83741e1c551efda145b8dfb400bbc14650ef0fbbe5e61e0
beaver/beaver_035.jpg,beaver,File:Castor dans l'Areuse à Boudry.jpg,Martouf,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Castor_dans_l%27Areuse_%C3%A0_Boudry.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/Castor_dans_l%27Areuse_%C3%A0_Boudry.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3840,2160,224,224,e163f64cb38f84911e386bed93c60e6642b8d1ed63999a16097138514c50b2a7
beaver/beaver_036.jpg,beaver,File:10Castor canadiensis (10).jpg,Nanosanchez,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:10Castor_canadiensis_(10).jpg,https://upload.wikimedia.org/wikipedia/commons/e/e9/10Castor_canadiensis_%2810%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2752,1835,224,224,dc0f9fcf4952fc23459fdf978fd1ba054f358d1cfba536b462ba0e362e516d7a
beaver/beaver_037.jpg,beaver,File:Bäver närbild.jpg,Tjustorparn,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:B%C3%A4ver_n%C3%A4rbild.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2f/B%C3%A4ver_n%C3%A4rbild.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4478,4478,224,224,2c2a92fdf2cdddb99d875512fc2150e6e6d87f13938615610757df18875c9fee
beaver/beaver_038.jpg,beaver,File:Castor fiber.jpg,Tocekas,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Castor_fiber.jpg,https://upload.wikimedia.org/wikipedia/commons/2/20/Castor_fiber.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,800,600,224,224,a6ae18b26f7c058c08efc75b7dca968b7ebb7196b574f7af1ff2b89442617eda
beaver/beaver_039.jpg,beaver,File:Castor fiber (bóbr europejski).jpg,Tomek Goździewicz,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Castor_fiber_(b%C3%B3br_europejski).jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/Castor_fiber_%28b%C3%B3br_europejski%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3072,2048,224,224,16e8dc2c91b13cdec3f0f6ceaeba343db5679b8c37f89e9c782235db84954128
beaver/beaver_040.jpg,beaver,File:Beaver (Castor canadensis) Underwater (48920693051).jpg,GlacierNPS,Public domain,,https://commons.wikimedia.org/wiki/File:Beaver_(Castor_canadensis)_Underwater_(48920693051).jpg,https://upload.wikimedia.org/wikipedia/commons/2/2a/Beaver_%28Castor_canadensis%29_Underwater_%2848920693051%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5472,3648,224,224,3876d69702bfb5dfa5f63d15937490639d9acdef3895985baabccb32bea28818
beaver/beaver_041.jpg,beaver,File:Beaver (48876668213).jpg,GrandTetonNPS,Public domain,,https://commons.wikimedia.org/wiki/File:Beaver_(48876668213).jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Beaver_%2848876668213%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7952,5304,224,224,e1d83086e0c80bcafe3e07ca52e6f07f9d205153b3e980cf2c5ed8a7e13ef89e
beaver/beaver_042.jpg,beaver,File:Beaver - Flickr - GregTheBusker (2).jpg,"Greg Schechter from San Francisco, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Beaver_-_Flickr_-_GregTheBusker_(2).jpg,https://upload.wikimedia.org/wikipedia/commons/2/23/Beaver_-_Flickr_-_GregTheBusker_%282%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3935,2463,224,224,f0e1ea78bbdd02976fb42f353c3e609fa7cfdf4f433665cc3d8040f9047110be
beaver/beaver_043.jpg,beaver,File:Beaver Castor (7394416930).jpg,BiblioArchives / LibraryArchives,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Beaver_Castor_(7394416930).jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/Beaver_Castor_%287394416930%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,429,580,224,224,94e57fde0e0e42a9b935a599b242f16dfadbbda18591e339b4947fcf30d76ffe
beaver/beaver_044.jpg,beaver,File:Bever Drentsche Aa.jpg,Andre Brasse,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,https://commons.wikimedia.org/wiki/File:Bever_Drentsche_Aa.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cf/Bever_Drentsche_Aa.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,1600,1067,224,224,ab17859e3d66983174e017562ce597ba32bca478eae573eadd6b53731bf8f7fe
beaver/beaver_045.jpg,beaver,"File:1998-07-21 Fundy-National-Park, Biber (2).jpg",Eduard47,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:1998-07-21_Fundy-National-Park,_Biber_(2).jpg",https://upload.wikimedia.org/wikipedia/commons/1/12/1998-07-21_Fundy-National-Park%2C_Biber_%282%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4236,2880,224,224,2e4f70a6f8a2a313fd997458260bd5b4eb5eee540430775c21f5b56178e1c487
beaver/beaver_046.jpg,beaver,File:Bóbr europejski (Castor fiber) - 02.jpg,Eryk Dominikowski,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:B%C3%B3br_europejski_(Castor_fiber)_-_02.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/B%C3%B3br_europejski_%28Castor_fiber%29_-_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3024,4032,224,224,a4cf8cc215ae99ca5725744da3b1dd6563a663ab34289a5425c65cd43d70fa93
beaver/beaver_047.jpg,beaver,"File:Castor fiber 02(js), Narew River, Poland.jpg",Jerzy Strzelecki,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:Castor_fiber_02(js),_Narew_River,_Poland.jpg",https://upload.wikimedia.org/wikipedia/commons/5/54/Castor_fiber_02%28js%29%2C_Narew_River%2C_Poland.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3518,2345,224,224,857ebe9564efa159da75e33f5c0674968a9bf465e30c78bcbfc13bb5ffc08c5d
